customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-14245,Male,1,No,No,39,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,105.93,4136.78,No
CUST-14246,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer,109.13,2331.76,No
CUST-14247,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,37.8,2135.39,No
CUST-14248,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,31.31,209.95,No
CUST-14249,Female,1,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,117.51,5779.21,Yes
CUST-14250,Male,0,No,No,36,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,106.57,3877.01,No
CUST-14251,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,109.11,6876.87,No
CUST-14252,Female,0,No,No,53,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,108.41,5768.99,No
CUST-14253,Female,1,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,73.25,5135.74,Yes
CUST-14254,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,83.93,4098.16,No
CUST-14255,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,73.63,711.93,Yes
CUST-14256,Male,0,No,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.22,1108.12,No
CUST-14257,Male,0,Yes,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,94.04,2005.16,Yes
CUST-14258,Male,0,Yes,No,65,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,69.54,4509.1,No
CUST-14259,Male,1,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,84.07,5249.31,No
CUST-14260,Female,0,Yes,Yes,27,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,69.27,1896.02,No
CUST-14261,Male,0,No,No,16,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer,68.16,1023.92,No
CUST-14262,Male,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,35.52,127.61,Yes
CUST-14263,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,46.43,937.53,No
CUST-14264,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,34.2,1909.96,No
CUST-14265,Male,0,No,No,27,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,37.96,1024.08,No
CUST-14266,Female,0,No,No,65,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,117.24,7593.82,No
CUST-14267,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,33.62,1259.94,Yes
CUST-14268,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,45.47,1657.68,No
CUST-14269,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,78.24,5253.41,No
CUST-14270,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,80.24,3904.97,Yes
CUST-14271,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,33.71,1372.48,No
CUST-14272,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,98.96,3413.56,Yes
CUST-14273,Male,1,No,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,98.09,5643.28,No
CUST-14274,Male,0,No,Yes,12,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,42.21,612.15,No
CUST-14275,Male,1,Yes,No,51,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,47.44,2461.57,No
CUST-14276,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,113.67,6544.08,No
CUST-14277,Male,1,No,No,31,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,102.22,3165.08,No
CUST-14278,Female,0,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,89.18,5274.93,No
CUST-14279,Male,0,No,No,57,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,26.39,1516.86,Yes
CUST-14280,Female,0,Yes,Yes,55,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,60.66,3333.53,No
CUST-14281,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,75.05,2096.91,Yes
CUST-14282,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.12,55.79,No
CUST-14283,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,63.72,2592.56,No
CUST-14284,Female,1,No,Yes,47,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,79.3,3644.82,No
CUST-14285,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,51.39,2001.03,No
CUST-14286,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,97.66,5997.19,Yes
CUST-14287,Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,103.73,7366.01,No
CUST-14288,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,51.01,99.24,No
CUST-14289,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,103.54,3893.81,No
CUST-14290,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.56,776.78,No
CUST-14291,Male,0,No,No,8,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,103.45,860.61,No
CUST-14292,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.58,557.31,No
CUST-14293,Female,0,No,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,26.46,1474.86,Yes
CUST-14294,Male,1,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,83.46,2531.14,No
CUST-14295,Male,0,No,No,13,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.14,931.55,No
CUST-14296,Female,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.6,2647.67,No
CUST-14297,Male,0,No,No,33,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,55.05,1846.91,No
CUST-14298,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer,47.29,3068.48,No
CUST-14299,Male,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,69.07,1592.57,No
CUST-14300,Female,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,64.51,4757.68,No
CUST-14301,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,53.13,1368.99,No
CUST-14302,Female,0,Yes,No,19,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.76,1682.14,Yes
CUST-14303,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,95.48,6028.47,No
CUST-14304,Male,0,No,No,9,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,105.0,943.95,Yes
CUST-14305,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,117.23,7748.77,No
CUST-14306,Female,0,No,Yes,23,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,45.2,1019.65,No
CUST-14307,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,91.04,388.9,No
CUST-14308,Male,1,Yes,No,66,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card,58.21,3868.38,No
CUST-14309,Female,1,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card,87.06,4962.75,No
CUST-14310,Male,1,No,No,26,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,66.55,1737.3,No
CUST-14311,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,119.36,1688.08,No
CUST-14312,Female,1,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,92.35,3113.54,No
CUST-14313,Female,0,Yes,No,52,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,115.15,6012.06,No
CUST-14314,Male,1,No,Yes,43,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,103.17,4475.32,No
CUST-14315,Male,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,110.1,2825.74,No
CUST-14316,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,101.07,4665.14,Yes
CUST-14317,Male,0,No,Yes,33,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card,64.83,2111.61,No
CUST-14318,Male,0,No,No,49,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,43.68,2135.17,No
CUST-14319,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.77,556.32,No
CUST-14320,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,20.06,96.55,No
CUST-14321,Female,0,Yes,Yes,47,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Electronic check,71.45,3255.16,No
CUST-14322,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.52,3805.31,No
CUST-14323,Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,71.58,57.27,No
CUST-14324,Female,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,117.35,7481.22,No
CUST-14325,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,110.97,3281.89,No
CUST-14326,Male,1,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,34.49,120.34,No
CUST-14327,Female,0,Yes,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,55.63,1098.1,Yes
CUST-14328,Male,1,No,No,48,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card,61.24,2879.93,No
CUST-14329,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,54.77,3299.08,No
CUST-14330,Female,0,No,No,37,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,99.45,3641.72,Yes
CUST-14331,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,71.45,1066.1,No
CUST-14332,Male,0,No,No,51,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,76.35,3871.4,No
CUST-14333,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,105.01,4770.72,No
CUST-14334,Female,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.2,2398.6,Yes
CUST-14335,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,31.49,632.55,Yes
CUST-14336,Female,1,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card,90.82,284.71,No
CUST-14337,Male,0,Yes,No,69,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.41,4248.94,No
CUST-14338,Male,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,48.05,2274.95,No
CUST-14339,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer,23.1,1539.91,No
CUST-14340,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.7,1165.93,Yes
CUST-14341,Male,1,No,Yes,20,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,54.25,1175.32,No
CUST-14342,Male,0,No,Yes,22,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,43.65,953.92,No
CUST-14343,Male,0,No,Yes,63,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,88.86,5588.97,No
CUST-14344,Female,0,No,No,66,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.49,6428.64,No
CUST-14345,Male,0,Yes,No,39,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,42.97,1676.45,No
CUST-14346,Male,0,No,No,9,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,23.04,223.36,Yes
CUST-14347,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.57,5382.91,No
CUST-14348,Female,0,No,No,71,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,19.02,1350.43,No
CUST-14349,Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,113.59,6854.78,Yes
CUST-14350,Female,0,No,Yes,63,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,82.02,5161.47,No
CUST-14351,Female,1,Yes,No,4,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,50.83,252.38,No
CUST-14352,Male,1,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.14,2264.35,No
CUST-14353,Male,0,No,Yes,54,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card,18.92,1010.41,No
CUST-14354,Male,0,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Credit card,42.02,1516.43,No
CUST-14355,Female,0,Yes,No,55,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,32.05,1640.53,No
CUST-14356,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,80.44,4725.21,No
CUST-14357,Male,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.99,2316.59,No
CUST-14358,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,71.92,5124.78,No
CUST-14359,Female,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,78.19,4513.12,Yes
CUST-14360,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,48.4,0.0,Yes
CUST-14361,Male,0,No,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,21.58,1404.5,No
CUST-14362,Male,0,No,No,59,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,21.8,1304.25,No
CUST-14363,Female,0,No,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.69,1010.17,Yes
CUST-14364,Male,0,Yes,Yes,29,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.39,2674.41,Yes
CUST-14365,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,50.44,469.73,Yes
CUST-14366,Male,0,Yes,No,38,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,99.22,3801.1,No
CUST-14367,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer,62.04,4325.15,No
CUST-14368,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card,64.21,3960.57,Yes
CUST-14369,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,70.31,4353.06,No
CUST-14370,Male,1,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,90.73,5482.24,No
CUST-14371,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,45.9,2415.89,No
CUST-14372,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,30.4,2216.14,Yes
CUST-14373,Female,0,No,No,57,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer,74.72,4321.52,No
CUST-14374,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card,51.35,2887.57,No
CUST-14375,Female,0,No,Yes,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.13,2032.18,Yes
CUST-14376,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,83.99,2535.17,No
CUST-14377,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,68.4,3544.47,No
CUST-14378,Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card,81.27,34.82,No
CUST-14379,Male,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,73.51,4009.31,Yes
CUST-14380,Male,1,Yes,No,21,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,93.46,1873.49,No
CUST-14381,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,90.01,3544.45,Yes
CUST-14382,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,72.49,0.0,Yes
CUST-14383,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,87.25,5617.23,No
CUST-14384,Female,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,107.1,6672.34,No
CUST-14385,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Mailed check,62.09,3320.27,No
CUST-14386,Male,1,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer,60.1,2458.57,No
CUST-14387,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,95.95,1984.8,Yes
CUST-14388,Female,1,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card,77.42,1651.34,Yes
CUST-14389,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,25.24,949.96,Yes
CUST-14390,Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,109.0,716.28,No
CUST-14391,Male,0,No,No,61,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,21.14,1309.34,No
CUST-14392,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,94.34,4438.58,No
CUST-14393,Male,0,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,95.4,1456.89,No
CUST-14394,Female,0,Yes,Yes,16,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,115.22,1880.03,Yes
CUST-14395,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,23.52,325.05,No
CUST-14396,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,78.88,1348.36,No
CUST-14397,Male,0,No,No,37,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,61.64,2316.97,No
CUST-14398,Female,0,No,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,51.72,2276.21,Yes
CUST-14399,Male,1,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.21,157.18,No
CUST-14400,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,75.39,2549.86,No
CUST-14401,Male,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,66.86,930.14,No
